Nome: BRASILIA
Codigo Estacao: A001
Latitude: -15.78944444
Longitude: -47.92583332
Altitude: 1160.96
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2023-03-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2021-02-18;2000;529.338;
2021-02-18;2100;200.131;
2021-02-18;2200;69.327;
2021-02-18;2300;-2.999;
2021-02-19;0000;-3.113;
2021-02-19;0100;-3.498;
2021-02-19;0200;-3.502;
2021-02-19;0300;-3.308;
2021-02-19;0400;-2.654;
2021-02-19;0500;-3.086;
2021-02-19;0600;-3.142;
2021-02-19;0700;-2.114;
2021-02-19;0800;-1.607;
2021-02-19;0900;-2.534;
2021-02-19;1000;36.798;
2021-02-19;1100;299.144;
2021-02-19;1200;906.427;
2021-02-19;1300;1210.854;
2021-02-19;1400;2409.317;
2021-02-19;1500;3258.929;
2021-02-19;1600;1838.677;
2021-02-19;1700;2128.255;
2021-02-19;1800;2087.454;
2021-02-19;1900;1790.806;
2021-02-19;2000;241.402;
2021-02-19;2100;4.063;
2021-02-19;2200;6.439;
2021-02-19;2300;-2.989;
2021-02-20;0000;-3.148;
2021-02-20;0100;-2.77;
2021-02-20;0200;-3.121;
2021-02-20;0300;-2.751;
2021-02-20;0400;-2.801;
2021-02-20;0500;-3.229;
2021-02-20;0600;-2.088;
2021-02-20;0700;-1.591;
2021-02-20;0800;-1.262;
2021-02-20;0900;-2.215;
2021-02-20;1000;30.389;
2021-02-20;1100;315.143;
2021-02-20;1200;804.501;
2021-02-20;1300;1421.366;
2021-02-20;1400;2583.595;
2021-02-20;1500;1919.871;
2021-02-20;1600;3796.428;
2021-02-20;1700;3195.564;
2021-02-20;1800;2232.804;
2021-02-20;1900;166.457;
2021-02-20;2000;50.448;
2021-02-20;2100;8.063;
2021-02-20;2200;3.556;
2021-02-20;2300;-2.429;
2021-02-21;0000;-2.742;
2021-02-21;0100;-3.288;
2021-02-21;0200;-3.415;
2021-02-21;0300;-3.397;
2021-02-21;0400;-3.051;
2021-02-21;0500;-.74;
2021-02-21;0600;-2.231;
2021-02-21;0700;-2.702;
2021-02-21;0800;-1.369;
2021-02-21;0900;-2.673;
2021-02-21;1000;49.274;
2021-02-21;1100;539.671;
2021-02-21;1200;910.578;
2021-02-21;1300;1604.459;
2021-02-21;1400;2212.706;
2021-02-21;1500;1717.268;
2021-02-21;1600;1266.613;
2021-02-21;1700;1441.477;
2021-02-21;1800;3105.64;
2021-02-21;1900;1435.666;
2021-02-21;2000;1368.397;
2021-02-21;2100;711;
2021-02-21;2200;80.524;
2021-02-21;2300;-1.052;
2021-02-22;0000;-.728;
2021-02-22;0100;.054;
2021-02-22;0200;-.308;
2021-02-22;0300;-1.1;
2021-02-22;0400;-1.36;
2021-02-22;0500;-1.802;
2021-02-22;0600;-1.441;
2021-02-22;0700;-1.229;
2021-02-22;0800;-1.659;
2021-02-22;0900;-1.738;
2021-02-22;1000;23.812;
2021-02-22;1100;351.09;
2021-02-22;1200;524.598;
2021-02-22;1300;1456.516;
2021-02-22;1400;2929.746;
2021-02-22;1500;2050.553;
2021-02-22;1600;2180.641;
2021-02-22;1700;3320.085;
2021-02-22;1800;3344.645;
2021-02-22;1900;2550.567;
2021-02-22;2000;2049.913;
2021-02-22;2100;1099.386;
2021-02-22;2200;125.801;
2021-02-22;2300;-3.485;
2021-02-23;0000;-3.322;
2021-02-23;0100;-3.54;
2021-02-23;0200;-3.54;
2021-02-23;0300;-3.54;
2021-02-23;0400;-3.538;
2021-02-23;0500;-3.223;
2021-02-23;0600;-3.54;
2021-02-23;0700;-3.534;
2021-02-23;0800;-2.308;
2021-02-23;0900;-2.841;
2021-02-23;1000;16.467;
2021-02-23;1100;648.655;
2021-02-23;1200;1772.383;
2021-02-23;1300;2652.071;
2021-02-23;1400;2952.115;
2021-02-23;1500;3958.826;
2021-02-23;1600;1229.018;
2021-02-23;1700;1052.11;
2021-02-23;1800;1189.168;
2021-02-23;1900;334.324;
2021-02-23;2000;212.565;
2021-02-23;2100;303.877;
2021-02-23;2200;68.141;
2021-02-23;2300;-3.393;
2021-02-24;0000;-3.498;
2021-02-24;0100;-3.3;
2021-02-24;0200;-2.784;
2021-02-24;0300;-2.7;
2021-02-24;0400;-3.162;
2021-02-24;0500;-3.214;
2021-02-24;0600;-3.532;
2021-02-24;0700;-2.846;
2021-02-24;0800;-2.461;
2021-02-24;0900;-2.823;
2021-02-24;1000;91.783;
2021-02-24;1100;551.024;
2021-02-24;1200;1457.962;
2021-02-24;1300;2097.669;
2021-02-24;1400;2246.014;
2021-02-24;1500;3043.642;
2021-02-24;1600;3142.042;
2021-02-24;1700;3018.263;
2021-02-24;1800;1539.768;
2021-02-24;1900;1658.968;
2021-02-24;2000;1448.933;
2021-02-24;2100;792.949;
2021-02-24;2200;135.247;
2021-02-24;2300;-3.528;
2021-02-25;0000;-3.54;
2021-02-25;0100;-3.54;
2021-02-25;0200;-3.54;
2021-02-25;0300;-3.54;
2021-02-25;0400;-3.526;
2021-02-25;0500;-3.372;
2021-02-25;0600;-3.354;
2021-02-25;0700;-3.538;
2021-02-25;0800;-3.54;
2021-02-25;0900;-3.54;
2021-02-25;1000;31.822;
2021-02-25;1100;343.899;
2021-02-25;1200;1437.416;
2021-02-25;1300;2139.581;
2021-02-25;1400;2080.001;
2021-02-25;1500;456.228;
2021-02-25;1600;606.671;
2021-02-25;1700;1104.771;
2021-02-25;1800;1977.123;
2021-02-25;1900;2065.342;
2021-02-25;2000;847.611;
2021-02-25;2100;430.768;
2021-02-25;2200;93.007;
2021-02-25;2300;-3.54;
2021-02-26;0000;-3.496;
2021-02-26;0100;-3.526;
2021-02-26;0200;-3.082;
2021-02-26;0300;-3.54;
2021-02-26;0400;-3.49;
2021-02-26;0500;-3.488;
2021-02-26;0600;-3.54;
2021-02-26;0700;-3.516;
2021-02-26;0800;-3.38;
2021-02-26;0900;-.072;
2021-02-26;1000;14.565;
2021-02-26;1100;169.847;
2021-02-26;1200;841.722;
2021-02-26;1300;1125.516;
2021-02-26;1400;1056.191;
2021-02-26;1500;759.55;
2021-02-26;1600;502.348;
2021-02-26;1700;393.46;
2021-02-26;1800;1108.439;
2021-02-26;1900;974.928;
2021-02-26;2000;565.719;
2021-02-26;2100;383.897;
2021-02-26;2200;89.864;
2021-02-26;2300;-3.54;
2021-02-27;0000;-3.53;
2021-02-27;0100;-3.54;
2021-02-27;0200;-3.154;
2021-02-27;0300;-3.528;
2021-02-27;0400;-3.498;
2021-02-27;0500;-3.012;
2021-02-27;0600;-3.096;
2021-02-27;0700;-2.682;
2021-02-27;0800;-2.229;
2021-02-27;0900;-2.709;
2021-02-27;1000;37.886;
2021-02-27;1100;404.225;
2021-02-27;1200;453.946;
2021-02-27;1300;850.76;
2021-02-27;1400;1138.707;
2021-02-27;1500;2514.763;
2021-02-27;1600;2609.921;
2021-02-27;1700;1663.309;
2021-02-27;1800;193.607;
2021-02-27;1900;400.738;
2021-02-27;2000;135.509;
2021-02-27;2100;107.366;
2021-02-27;2200;45.597;
2021-02-27;2300;-2.051;
2021-02-28;0000;-1.473;
2021-02-28;0100;-1.316;
2021-02-28;0200;-1.826;
2021-02-28;0300;-1.628;
2021-02-28;0400;-2.104;
2021-02-28;0500;-1.88;
2021-02-28;0600;-2.111;
2021-02-28;0700;-2.267;
2021-02-28;0800;-2.274;
2021-02-28;0900;-2.238;
2021-02-28;1000;14.484;
2021-02-28;1100;172.748;
2021-02-28;1200;705.693;
2021-02-28;1300;2153.219;
2021-02-28;1400;856.13;
2021-02-28;1500;1499.113;
2021-02-28;1600;893.215;
2021-02-28;1700;2353.184;
2021-02-28;1800;1717.325;
2021-02-28;1900;1944.866;
2021-02-28;2000;927.284;
2021-02-28;2100;652.16;
2021-02-28;2200;18.604;
2021-02-28;2300;-2.895;
2021-03-01;0000;-2.563;
2021-03-01;0100;-2.817;
2021-03-01;0200;-2.426;
2021-03-01;0300;-3.276;
2021-03-01;0400;-3.34;
2021-03-01;0500;-2.261;
2021-03-01;0600;-2.206;
2021-03-01;0700;-3.391;
2021-03-01;0800;-3.54;
2021-03-01;0900;-3.54;
2021-03-01;1000;45.868;
2021-03-01;1100;617.043;
2021-03-01;1200;1281.908;
2021-03-01;1300;2021.815;
2021-03-01;1400;2366.617;
2021-03-01;1500;2485.656;
2021-03-01;1600;2516.013;
2021-03-01;1700;1691.212;
2021-03-01;1800;2297.003;
2021-03-01;1900;1537.613;
2021-03-01;2000;1757.338;
2021-03-01;2100;726.495;
2021-03-01;2200;99.513;
2021-03-01;2300;-3.415;
2021-03-02;0000;-3.37;
2021-03-02;0100;-3.54;
2021-03-02;0200;-3.54;
2021-03-02;0300;-3.526;
2021-03-02;0400;-3.54;
2021-03-02;0500;-3.54;
2021-03-02;0600;-3.54;
2021-03-02;0700;-3.54;
2021-03-02;0800;-3.54;
2021-03-02;0900;-3.54;
2021-03-02;1000;27.61;
2021-03-02;1100;755.357;
2021-03-02;1200;804.619;
2021-03-02;1300;1718.569;
2021-03-02;1400;1859.923;
2021-03-02;1500;2825.607;
2021-03-02;1600;2486.951;
2021-03-02;1700;1790.031;
2021-03-02;1800;2373.282;
2021-03-02;1900;1716.664;
2021-03-02;2000;1432.553;
2021-03-02;2100;617.013;
2021-03-02;2200;197.426;
2021-03-02;2300;-3.484;
2021-03-03;0000;-3.54;
2021-03-03;0100;-3.54;
2021-03-03;0200;-3.54;
2021-03-03;0300;-3.54;
2021-03-03;0400;-3.54;
2021-03-03;0500;-3.54;
2021-03-03;0600;-3.54;
2021-03-03;0700;-3.54;
2021-03-03;0800;-3.54;
2021-03-03;0900;-3.54;
2021-03-03;1000;64.573;
2021-03-03;1100;742.651;
2021-03-03;1200;1306.93;
2021-03-03;1300;2558.464;
2021-03-03;1400;2972.292;
2021-03-03;1500;3425.139;
2021-03-03;1600;3145.806;
2021-03-03;1700;2342.392;
2021-03-03;1800;1813.61;
2021-03-03;1900;2474.469;
2021-03-03;2000;1541.842;
2021-03-03;2100;679.88;
2021-03-03;2200;63.256;
2021-03-03;2300;-3.54;
2021-03-04;0000;-3.54;
2021-03-04;0100;-3.54;
2021-03-04;0200;-3.54;
2021-03-04;0300;-3.54;
2021-03-04;0400;-3.54;
2021-03-04;0500;-3.54;
2021-03-04;0600;-3.54;
2021-03-04;0700;-3.54;
2021-03-04;0800;-3.54;
2021-03-04;0900;-3.54;
2021-03-04;1000;53.455;
2021-03-04;1100;627.886;
2021-03-04;1200;1496.317;
2021-03-04;1300;2350.479;
2021-03-04;1400;3242.867;
2021-03-04;1500;3373.549;
2021-03-04;1600;3595.209;
2021-03-04;1700;3649.34;
2021-03-04;1800;2059.57;
2021-03-04;1900;1373.686;
2021-03-04;2000;1682.677;
2021-03-04;2100;1091.199;
2021-03-04;2200;96.515;
2021-03-04;2300;-3.538;
2021-03-05;0000;-3.54;
2021-03-05;0100;-3.332;
2021-03-05;0200;-2.987;
2021-03-05;0300;-3.52;
2021-03-05;0400;-3.532;
2021-03-05;0500;-3.469;
2021-03-05;0600;-3.54;
2021-03-05;0700;-3.54;
2021-03-05;0800;-3.534;
2021-03-05;0900;-3.481;
2021-03-05;1000;53.9;
2021-03-05;1100;676.203;
2021-03-05;1200;1609.063;
2021-03-05;1300;2541.209;
2021-03-05;1400;3290.109;
2021-03-05;1500;3649.084;
2021-03-05;1600;3692.263;
2021-03-05;1700;3126.463;
2021-03-05;1800;3120.679;
2021-03-05;1900;2534.399;
2021-03-05;2000;1517.017;
2021-03-05;2100;496.386;
2021-03-05;2200;86.199;
2021-03-05;2300;-3.54;
2021-03-06;0000;-3.54;
2021-03-06;0100;-3.48;
2021-03-06;0200;-3.54;
2021-03-06;0300;-3.54;
2021-03-06;0400;-3.538;
2021-03-06;0500;-3.54;
2021-03-06;0600;-3.54;
2021-03-06;0700;-3.54;
2021-03-06;0800;-3.326;
2021-03-06;0900;-3.53;
2021-03-06;1000;60.192;
2021-03-06;1100;710.469;
2021-03-06;1200;1638.024;
2021-03-06;1300;2476.498;
2021-03-06;1400;2609.335;
2021-03-06;1500;2038.717;
2021-03-06;1600;2092.293;
2021-03-06;1700;2000.618;
2021-03-06;1800;2199.381;
2021-03-06;1900;1031.571;
2021-03-06;2000;1629.252;
2021-03-06;2100;592.012;
2021-03-06;2200;65.492;
2021-03-06;2300;-3.401;
2021-03-07;0000;-3.009;
2021-03-07;0100;-3.538;
2021-03-07;0200;-3.54;
2021-03-07;0300;-3.54;
2021-03-07;0400;-3.54;
2021-03-07;0500;-2.87;
2021-03-07;0600;-3.534;
2021-03-07;0700;-3.467;
2021-03-07;0800;-2.975;
2021-03-07;0900;-3.486;
2021-03-07;1000;37.563;
2021-03-07;1100;399.066;
2021-03-07;1200;780.222;
2021-03-07;1300;1863.385;
2021-03-07;1400;2527.541;
2021-03-07;1500;3366.585;
2021-03-07;1600;1339.976;
2021-03-07;1700;1898.828;
2021-03-07;1800;1570.87;
2021-03-07;1900;2381.185;
2021-03-07;2000;1515.239;
2021-03-07;2100;887.962;
2021-03-07;2200;68.624;
2021-03-07;2300;-3.526;
2021-03-08;0000;-3.54;
2021-03-08;0100;-2.802;
2021-03-08;0200;-2.328;
2021-03-08;0300;-2.464;
2021-03-08;0400;-3.335;
2021-03-08;0500;-3.364;
2021-03-08;0600;-3.455;
2021-03-08;0700;-3.133;
2021-03-08;0800;-2.841;
2021-03-08;0900;-3.263;
2021-03-08;1000;17.583;
2021-03-08;1100;504.195;
2021-03-08;1200;1585.801;
2021-03-08;1300;1872.495;
2021-03-08;1400;2241.981;
2021-03-08;1500;601.762;
2021-03-08;1600;1043.168;
2021-03-08;1700;2681.177;
2021-03-08;1800;1211.82;
2021-03-08;1900;213.989;
2021-03-08;2000;20.108;
2021-03-08;2100;7.849;
2021-03-08;2200;3.156;
2021-03-08;2300;-2.306;
2021-03-09;0000;-1.987;
2021-03-09;0100;-2.534;
2021-03-09;0200;-2.487;
2021-03-09;0300;-2.794;
2021-03-09;0400;-2.319;
2021-03-09;0500;-1.843;
2021-03-09;0600;-.525;
2021-03-09;0700;-1.932;
2021-03-09;0800;-1.731;
2021-03-09;0900;-3.051;
2021-03-09;1000;30.518;
2021-03-09;1100;496.591;
2021-03-09;1200;968.407;
2021-03-09;1300;1512.522;
2021-03-09;1400;2357.742;
2021-03-09;1500;875.341;
2021-03-09;1600;3017.323;
2021-03-09;1700;2505.873;
2021-03-09;1800;3052.577;
2021-03-09;1900;2562.159;
2021-03-09;2000;1687.178;
2021-03-09;2100;543.966;
2021-03-09;2200;27.069;
2021-03-09;2300;-3.54;
2021-03-10;0000;-3.54;
2021-03-10;0100;-3.522;
2021-03-10;0200;-3.54;
2021-03-10;0300;-3.066;
2021-03-10;0400;-2.866;
2021-03-10;0500;-3.126;
2021-03-10;0600;-2.977;
2021-03-10;0700;-2.943;
2021-03-10;0800;-3.276;
2021-03-10;0900;-3.237;
2021-03-10;1000;120.512;
2021-03-10;1100;409.972;
2021-03-10;1200;326.976;
2021-03-10;1300;471.892;
2021-03-10;1400;868.851;
2021-03-10;1500;1260.297;
2021-03-10;1600;2000.669;
2021-03-10;1700;3114.512;
2021-03-10;1800;2105.095;
2021-03-10;1900;1369.783;
2021-03-10;2000;596.625;
2021-03-10;2100;365.003;
2021-03-10;2200;27.544;
2021-03-10;2300;-3.54;
2021-03-11;0000;-3.534;
2021-03-11;0100;-3.522;
2021-03-11;0200;-3.518;
2021-03-11;0300;-3.469;
2021-03-11;0400;-3.54;
2021-03-11;0500;-3.54;
2021-03-11;0600;-3.54;
2021-03-11;0700;-3.496;
2021-03-11;0800;-3.243;
2021-03-11;0900;-3.316;
2021-03-11;1000;111.009;
2021-03-11;1100;552.85;
2021-03-11;1200;1532.998;
2021-03-11;1300;2413.165;
2021-03-11;1400;3032.445;
2021-03-11;1500;3309.444;
2021-03-11;1600;2727.267;
2021-03-11;1700;1258.942;
2021-03-11;1800;1832.646;
2021-03-11;1900;1700.372;
2021-03-11;2000;797.884;
2021-03-11;2100;352.632;
2021-03-11;2200;35.293;
2021-03-11;2300;-3.54;
2021-03-12;0000;-3.54;
2021-03-12;0100;-3.54;
2021-03-12;0200;-3.54;
2021-03-12;0300;-3.463;
2021-03-12;0400;-3.494;
2021-03-12;0500;-3.467;
2021-03-12;0600;-3.231;
2021-03-12;0700;-3.532;
2021-03-12;0800;-3.488;
2021-03-12;0900;-3.021;
2021-03-12;1000;92.031;
2021-03-12;1100;457.466;
2021-03-12;1200;906.832;
2021-03-12;1300;1645.954;
2021-03-12;1400;1497.591;
2021-03-12;1500;2093.066;
2021-03-12;1600;3689.715;
2021-03-12;1700;1946.976;
2021-03-12;1800;381.974;
2021-03-12;1900;1234.786;
2021-03-12;2000;220.474;
2021-03-12;2100;32.756;
2021-03-12;2200;-1.934;
2021-03-12;2300;-2.338;
2021-03-13;0000;-1.684;
2021-03-13;0100;-2.026;
2021-03-13;0200;-2.149;
2021-03-13;0300;-1.94;
2021-03-13;0400;-2.912;
2021-03-13;0500;-2.958;
2021-03-13;0600;-2.927;
2021-03-13;0700;-2.526;
2021-03-13;0800;-3.437;
2021-03-13;0900;-1.432;
2021-03-13;1000;78.498;
2021-03-13;1100;523.955;
2021-03-13;1200;1319.198;
2021-03-13;1300;2436.421;
2021-03-13;1400;3180.211;
2021-03-13;1500;2519.073;
2021-03-13;1600;1385.748;
2021-03-13;1700;2148.785;
2021-03-13;1800;1978.588;
2021-03-13;1900;1070.708;
2021-03-13;2000;458.205;
2021-03-13;2100;145.743;
2021-03-13;2200;6.86;
2021-03-13;2300;-3.54;
2021-03-14;0000;-3.387;
2021-03-14;0100;-3.273;
2021-03-14;0200;-3.54;
2021-03-14;0300;-3.54;
2021-03-14;0400;-3.494;
2021-03-14;0500;-3.518;
2021-03-14;0600;-3.51;
2021-03-14;0700;-3.52;
2021-03-14;0800;-3.512;
2021-03-14;0900;-3.54;
2021-03-14;1000;147.628;
2021-03-14;1100;922.122;
2021-03-14;1200;1913.037;
2021-03-14;1300;2536.078;
2021-03-14;1400;3046.057;
2021-03-14;1500;3537.902;
2021-03-14;1600;1614.216;
2021-03-14;1700;1476.074;
2021-03-14;1800;2076.454;
2021-03-14;1900;972.468;
2021-03-14;2000;244.095;
2021-03-14;2100;23.444;
2021-03-14;2200;-1.577;
2021-03-14;2300;-1.716;
2021-03-15;0000;-1.66;
2021-03-15;0100;-1.88;
2021-03-15;0200;-1.786;
2021-03-15;0300;-1.876;
2021-03-15;0400;-1.131;
2021-03-15;0500;-2.553;
2021-03-15;0600;-2.656;
2021-03-15;0700;-2.522;
2021-03-15;0800;-2.434;
2021-03-15;0900;-1.9;
2021-03-15;1000;69.81;
2021-03-15;1100;596.41;
2021-03-15;1200;1731.981;
2021-03-15;1300;2644.183;
2021-03-15;1400;3266.201;
2021-03-15;1500;3049.105;
2021-03-15;1600;1490.192;
2021-03-15;1700;1284.48;
2021-03-15;1800;1295.444;
2021-03-15;1900;108.16;
2021-03-15;2000;267.505;
2021-03-15;2100;429.407;
2021-03-15;2200;11.501;
2021-03-15;2300;-2.597;
2021-03-16;0000;-1.947;
2021-03-16;0100;-1.224;
2021-03-16;0200;-1.069;
2021-03-16;0300;-1.339;
2021-03-16;0400;-2.449;
2021-03-16;0500;-1.901;
2021-03-16;0600;-2.251;
2021-03-16;0700;-2.599;
2021-03-16;0800;-2.497;
2021-03-16;0900;-3.023;
2021-03-16;1000;73.953;
2021-03-16;1100;350.525;
2021-03-16;1200;860.413;
2021-03-16;1300;1312.095;
2021-03-16;1400;1275.973;
2021-03-16;1500;1561.192;
2021-03-16;1600;2227.938;
2021-03-16;1700;2463.472;
2021-03-16;1800;1179.771;
2021-03-16;1900;775.941;
2021-03-16;2000;593.225;
2021-03-16;2100;320.408;
2021-03-16;2200;13.127;
2021-03-16;2300;-3.005;
2021-03-17;0000;-2.535;
2021-03-17;0100;-3.32;
2021-03-17;0200;-3.459;
2021-03-17;0300;-3.516;
2021-03-17;0400;-3.479;
2021-03-17;0500;-3.506;
2021-03-17;0600;-3.346;
2021-03-17;0700;-2.541;
2021-03-17;0800;-2.266;
2021-03-17;0900;-2.737;
2021-03-17;1000;38.754;
2021-03-17;1100;316.51;
2021-03-17;1200;802.986;
2021-03-17;1300;873.542;
2021-03-17;1400;2334.169;
2021-03-17;1500;1298.901;
2021-03-17;1600;935.229;
2021-03-17;1700;2028.158;
2021-03-17;1800;1418.562;
2021-03-17;1900;1082.822;
2021-03-17;2000;433.102;
2021-03-17;2100;203.448;
2021-03-17;2200;12.123;
2021-03-17;2300;-3.215;
2021-03-18;0000;-2.704;
2021-03-18;0100;-3.068;
2021-03-18;0200;-3.013;
2021-03-18;0300;-3.263;
2021-03-18;0400;-3.54;
2021-03-18;0500;-2.754;
2021-03-18;0600;-2.762;
2021-03-18;0700;-2.254;
2021-03-18;0800;-3.11;
2021-03-18;0900;-3.538;
2021-03-18;1000;85.841;
2021-03-18;1100;237.849;
2021-03-18;1200;320.387;
2021-03-18;1300;725.149;
2021-03-18;1400;2714.649;
2021-03-18;1500;2739.807;
2021-03-18;1600;2660.161;
2021-03-18;1700;2160.189;
2021-03-18;1800;2055.851;
2021-03-18;1900;1703.026;
2021-03-18;2000;1038.659;
2021-03-18;2100;174.481;
2021-03-18;2200;3.868;
2021-03-18;2300;-3.54;
2021-03-19;0000;-3.54;
2021-03-19;0100;-3.54;
2021-03-19;0200;-3.54;
2021-03-19;0300;-3.494;
2021-03-19;0400;-3.451;
2021-03-19;0500;-3.441;
2021-03-19;0600;-3.074;
2021-03-19;0700;-2.681;
2021-03-19;0800;-3.322;
2021-03-19;0900;-3.54;
2021-03-19;1000;81.548;
2021-03-19;1100;556.204;
2021-03-19;1200;1596.131;
2021-03-19;1300;1351.522;
2021-03-19;1400;2923.977;
2021-03-19;1500;1603.098;
2021-03-19;1600;1109.785;
2021-03-19;1700;1603.252;
2021-03-19;1800;1251.299;
2021-03-19;1900;516.656;
2021-03-19;2000;179.395;
2021-03-19;2100;97.628;
2021-03-19;2200;4.717;
2021-03-19;2300;-3.524;
2021-03-20;0000;-3.54;
2021-03-20;0100;-3.333;
2021-03-20;0200;-2.333;
2021-03-20;0300;-3.283;
2021-03-20;0400;-2.408;
2021-03-20;0500;-2.848;
2021-03-20;0600;-2.703;
2021-03-20;0700;-3.364;
2021-03-20;0800;-2.566;
2021-03-20;0900;-2.764;
2021-03-20;1000;122.622;
2021-03-20;1100;742.12;
2021-03-20;1200;1668.61;
2021-03-20;1300;2471.194;
2021-03-20;1400;2971.603;
2021-03-20;1500;3664.325;
2021-03-20;1600;3834.61;
2021-03-20;1700;3135.953;
2021-03-20;1800;1974.808;
2021-03-20;1900;2376.893;
2021-03-20;2000;1575.199;
2021-03-20;2100;516.065;
2021-03-20;2200;3.444;
2021-03-20;2300;-3.54;
2021-03-21;0000;-3.54;
2021-03-21;0100;-3.48;
2021-03-21;0200;-3.54;
2021-03-21;0300;-3.536;
2021-03-21;0400;-3.54;
2021-03-21;0500;-3.54;
2021-03-21;0600;-3.54;
2021-03-21;0700;-3.54;
2021-03-21;0800;-3.54;
2021-03-21;0900;-3.54;
2021-03-21;1000;154.951;
2021-03-21;1100;720.566;
2021-03-21;1200;851.249;
2021-03-21;1300;766.752;
2021-03-21;1400;1932.734;
2021-03-21;1500;2030.087;
2021-03-21;1600;3029.937;
2021-03-21;1700;3780.862;
2021-03-21;1800;2838.681;
2021-03-21;1900;2356.055;
2021-03-21;2000;1472.605;
2021-03-21;2100;445.807;
2021-03-21;2200;9.337;
2021-03-21;2300;-3.54;
2021-03-22;0000;-3.54;
2021-03-22;0100;-3.54;
2021-03-22;0200;-3.54;
2021-03-22;0300;-3.54;
2021-03-22;0400;-3.54;
2021-03-22;0500;-3.54;
2021-03-22;0600;-3.54;
2021-03-22;0700;-3.54;
2021-03-22;0800;-3.54;
2021-03-22;0900;-3.54;
2021-03-22;1000;138.407;
2021-03-22;1100;479.75;
2021-03-22;1200;1340.29;
2021-03-22;1300;1599.158;
2021-03-22;1400;2360.423;
2021-03-22;1500;2573.899;
2021-03-22;1600;2232.013;
2021-03-22;1700;2294.183;
2021-03-22;1800;2523.704;
2021-03-22;1900;2405.048;
2021-03-22;2000;1429.713;
2021-03-22;2100;298.419;
2021-03-22;2200;7.802;
2021-03-22;2300;-3.54;
2021-03-23;0000;-3.54;
2021-03-23;0100;-3.48;
2021-03-23;0200;-3.54;
2021-03-23;0300;-3.54;
2021-03-23;0400;-3.54;
2021-03-23;0500;-3.54;
2021-03-23;0600;-3.54;
2021-03-23;0700;-3.54;
2021-03-23;0800;-3.54;
2021-03-23;0900;-3.536;
2021-03-23;1000;101.816;
2021-03-23;1100;849.842;
2021-03-23;1200;1679.078;
2021-03-23;1300;2226.857;
2021-03-23;1400;2858.043;
2021-03-23;1500;3214.799;
2021-03-23;1600;2833.945;
2021-03-23;1700;2856.008;
2021-03-23;1800;2585.455;
2021-03-23;1900;1726.149;
2021-03-23;2000;1461.729;
2021-03-23;2100;343.492;
2021-03-23;2200;5.939;
2021-03-23;2300;-3.54;
2021-03-24;0000;-3.54;
2021-03-24;0100;-3.54;
2021-03-24;0200;-3.54;
2021-03-24;0300;-3.54;
2021-03-24;0400;-3.54;
2021-03-24;0500;-3.54;
2021-03-24;0600;-3.54;
2021-03-24;0700;-3.54;
2021-03-24;0800;-3.54;
2021-03-24;0900;-3.54;
2021-03-24;1000;104.026;
2021-03-24;1100;963.417;
2021-03-24;1200;1894.933;
2021-03-24;1300;2693.261;
2021-03-24;1400;3282.233;
2021-03-24;1500;3644.314;
2021-03-24;1600;3732.949;
2021-03-24;1700;3581.263;
2021-03-24;1800;2969.665;
2021-03-24;1900;1509.72;
2021-03-24;2000;1135.779;
2021-03-24;2100;304.596;
2021-03-24;2200;7.283;
2021-03-24;2300;-3.54;
2021-03-25;0000;-3.54;
2021-03-25;0100;-3.54;
2021-03-25;0200;-3.54;
2021-03-25;0300;-3.54;
2021-03-25;0400;-3.54;
2021-03-25;0500;-3.54;
2021-03-25;0600;-3.54;
2021-03-25;0700;-3.54;
2021-03-25;0800;-3.54;
2021-03-25;0900;-3.54;
2021-03-25;1000;122.983;
2021-03-25;1100;675.53;
2021-03-25;1200;1874.85;
2021-03-25;1300;2355.994;
2021-03-25;1400;3132.379;
2021-03-25;1500;3744.137;
2021-03-25;1600;3150.356;
2021-03-25;1700;3325.002;
2021-03-25;1800;2560.786;
2021-03-25;1900;1756.949;
2021-03-25;2000;1035.848;
2021-03-25;2100;355.811;
2021-03-25;2200;6.308;
2021-03-25;2300;-3.54;
2021-03-26;0000;-3.54;
2021-03-26;0100;-3.54;
2021-03-26;0200;-3.54;
2021-03-26;0300;-3.54;
2021-03-26;0400;-3.54;
2021-03-26;0500;-3.54;
2021-03-26;0600;-3.54;
2021-03-26;0700;-3.54;
2021-03-26;0800;-3.54;
2021-03-26;0900;-3.54;
2021-03-26;1000;103.711;
2021-03-26;1100;625.269;
2021-03-26;1200;1229.338;
2021-03-26;1300;2471.242;
2021-03-26;1400;2850.046;
2021-03-26;1500;2493.925;
2021-03-26;1600;3663.404;
2021-03-26;1700;2587.821;
2021-03-26;1800;2337.459;
2021-03-26;1900;2027.291;
2021-03-26;2000;1224.408;
2021-03-26;2100;313.836;
2021-03-26;2200;5.636;
2021-03-26;2300;-3.54;
2021-03-27;0000;-3.54;
2021-03-27;0100;-3.54;
2021-03-27;0200;-3.538;
2021-03-27;0300;-3.471;
2021-03-27;0400;-3.54;
2021-03-27;0500;-3.54;
2021-03-27;0600;-3.54;
2021-03-27;0700;-3.54;
2021-03-27;0800;-3.54;
2021-03-27;0900;-3.54;
2021-03-27;1000;103.303;
